id,prediction,loss
4937,876,1016
4942,876,1037
4945,531.8,506.1
4947,1179,1098
4951,8446,6121
4957,9517,8030
4961,1682,1223
4962,1557,972
4968,929.9,1278
4969,1943,1620
4973,5179,6326
4974,1165,1175
4983,6759,7781
4986,1.495e+04,1.604e+04
4987,2556,3340
4990,3909,2439
5001,1131,856.9
5003,8788,5185
5006,1131,987.7
5008,3555,4880
5012,957.5,799.5
5013,1505,3000
5014,2317,1675
5023,3613,4337
5029,742.4,562.7
5033,3106,6036
5036,2317,2140
5038,957.5,485.2
5039,3011,2226
5041,1191,1183
5046,1695,1883
5050,1523,1869
5055,3275,1826
5057,9333,1.604e+04
5058,1318,2620
5059,2296,2118
5060,1943,2072
5069,1947,2175
5071,2224,3256
5072,3129,3734
5076,2011,2833
5078,2011,439.2
5081,3011,1492
5083,1002,2989
5085,1514,1570
5087,1603,1065
5089,1084,892
5091,1682,2024
5095,1344,3100
5096,3275,1464
5101,4470,3569
5102,2099,2038
5105,2606,1360
5108,2011,3051
5111,829.1,312.5
5112,2815,1780
5115,1.495e+04,1.194e+04
5119,2556,5172
5120,1419,803.4
5123,4777,3169
5127,1455,650.8
5129,1093,935.1
5134,2127,3910
5137,1344,2594
5139,1084,1475
5140,2606,2138
5146,3757,4808
5150,4822,4423
5159,1411,1973
5161,1801,2798
5165,3106,6561
5166,2556,1525
5174,1797,3185
5175,1078,1721
5176,2099,1964
5177,2874,3606
5186,2099,1857
5188,8446,9623
5193,1201,1038
5195,2296,2166
5197,3555,3759
5198,1603,702.8
5199,2643,3778
5202,1906,3228
5203,957.5,679.9
5204,8446,8293
5206,2887,6210
5208,1947,3559
5209,1853,5469
5210,3011,3567
5214,2130,1900
5220,1179,689.6
5221,1662,1238
5229,1760,903.2
5234,3909,1.754e+04
5235,1165,551.4
5236,4822,3540
5240,1557,2652
5249,4203,6160
5250,2099,2912
5257,3555,6610
5259,1853,1052
5261,4470,7745
5262,1655,1814
5265,1853,1524
5269,7821,6906
5270,1078,1319
5287,1480,3851
5288,1.02e+04,7206
5289,2349,2183
5290,8467,1.547e+04
5291,1480,5350
5292,1523,1131
5294,3555,6935
5295,5199,9567
5308,8467,1.112e+04
5309,1179,925.1
5318,3435,4083
5322,957.5,554.6
5328,2169,2196
5330,1603,4450
5333,2748,3190
5339,1591,1792
5344,1682,1930
5349,1318,2070
5350,941.8,1248
5351,1655,2778
5353,9337,8852
5356,1760,1784
5365,4004,7021
5368,900.1,787.7
5369,1591,959.9
5377,7821,6598
5378,2748,2683
5381,4828,1986
5394,1179,969.7
5395,1344,1168
5396,2011,2807
5397,2099,2384
5399,2643,1711
5401,1505,1094
5402,1318,799.2
5404,683.4,654
5405,5564,5177
5407,1321,861.3
5410,2246,1071
5412,1682,627.8
5413,2887,3203
5416,2296,1735
5418,1411,2647
5419,3435,3943
5420,876,972
5421,1121,917.7
5423,1201,858.2
5426,1455,1877
5428,2748,1898
5430,4828,8004
5443,4011,2480
5452,1318,2784
5455,1166,500
5468,2011,4145
5469,1054,789.9
5476,1249,672.1
5478,3308,2384
5479,4115,1972
5481,1201,573.4
5487,2011,2128
5491,780.1,780.1
5492,4263,2608
5495,1411,3447
5496,1603,1444
5500,1002,549.6
5504,1.077e+04,8346
5505,1179,636.6
5511,2959,1962
5512,716.2,2364
5514,1682,891.1
5523,957.5,338.6
5525,3255,2385
5526,1093,2381
5527,1131,2247
5530,1.097e+04,1.101e+04
5532,1891,1626
5537,1.02e+04,1.172e+04
5538,3129,5435
5539,1262,1365
5546,1682,1095
5548,1045,1023
5549,1947,2565
5550,5589,4864
5554,899.6,766.6
5555,7276,7858
5559,2901,1970
5561,6089,4977
5568,4804,7872
5571,3275,1767
5572,5179,3336
5575,3011,1765
5578,1906,1228
5586,1514,1247
5587,1557,3007
5589,4804,3680
5592,3613,3210
5593,5943,3850
5596,2011,1485
5599,4937,5973
5600,4011,2231
5601,1725,1833
5607,3909,6413
5609,3106,2810
5612,1.495e+04,1.866e+04
5618,1505,1302
5619,2643,3492
5620,3909,2487
5621,7821,1.75e+04
5624,1557,1600
5625,4443,6859
5626,2896,2027
5629,2748,5553
5632,1135,1493
5634,1411,1456
5639,1947,4340
5641,1725,1263
5644,1557,1595
5647,1411,1463
5649,2372,1600
5650,1.097e+04,1.402e+04
5651,3011,7961
5652,3435,7916
5654,957.5,1559
5657,1411,1532
5661,941.8,1872
5663,6759,9671
5664,6759,8118
5670,5589,6916
5671,1455,852.7
5672,1249,1351
5681,2317,2960
5682,1404,918.3
5685,1853,1473
5686,2224,2739
5689,2748,3294
5694,2200,2586
5696,2874,2469
5699,3555,3912
5701,3757,1562
5702,1514,3287
5706,1947,999
5711,2701,4444
5712,6002,1.622e+04
5715,4470,5112
5723,1557,1034
5724,1853,986.8
5725,2372,2480
5736,1135,3675
5739,1947,586
5740,6089,8816
5744,1523,1491
5750,2011,3063
5751,929.9,1265
5756,4263,3773
5757,1682,1925
5758,1012,669
5759,900.1,2354
5764,1480,902
5771,1725,1547
5775,2011,2662
5776,3011,5418
5779,1662,3145
5784,7276,3546
5785,1603,2116
5790,2317,4382
5792,1419,1853
5802,1179,663.8
5803,2372,2198
5805,795.9,623.5
5806,1249,1157
5810,4011,4632
5813,1002,1289
5815,2701,2388
5824,5589,6247
5825,3435,5554
5832,1078,524.4
5834,1.209e+04,1.502e+04
5840,957.5,2629
5841,1603,1257
5848,1695,1072
5849,1853,576.5
5851,2556,1096
5852,1682,1583
5854,2317,2471
5855,1404,810.9
5857,5483,3378
5860,1514,782.6
5863,4937,8578
5867,1455,964.6
5868,1853,1421
5872,2200,2868
5873,1682,2960
5876,2296,3876
5878,4011,7213
5880,1725,977.1
5881,5199,2195
5888,5483,9385
5890,4937,4532
5891,1002,1115
5892,2701,3272
5893,929.9,1172
5894,829.1,630.4
5895,7106,7612
5897,1105,1524
5903,3308,6091
5906,1682,1731
5917,1411,516.6
5922,2606,2127
5924,4203,4010
5928,1943,3449
5929,2884,2845
5932,1455,1745
5933,1445,1143
5935,3011,1646
5936,2011,1544
5942,5483,5399
5945,1249,5605
5947,3435,4498
5950,1131,1824
5951,1514,451.3
5954,4011,4556
5955,1191,621.7
5959,4234,8409
5960,1760,2735
5963,1943,1093
5974,2887,6387
5980,697.7,881.5
5984,1121,810
5986,1761,2572
5992,1797,1498
5995,4937,1.3e+04
5999,1947,2035
6001,1179,1567
6002,1249,1564
6007,5483,3071
6009,1568,2172
6011,1557,5746
6012,1591,1578
6014,4804,6170
6015,1342,1162
6016,9337,9322
6018,1455,1297
6023,1419,2032
6027,961.4,2046
6029,1.097e+04,1.429e+04
6030,2556,2856
6031,4011,5684
6038,5319,5704
6041,1797,731
6042,5483,5493
6046,3613,5516
6048,1682,1477
6052,3760,1654
6058,1725,1055
6062,1078,959.8
6066,900.1,540.2
6070,1557,1443
6071,5319,5587
6074,2748,5317
6076,1853,3132
6077,1947,2577
6081,874.1,360.8
6085,2130,953.6
6086,1078,734.9
6088,1853,1151
6095,1249,1357
6098,2556,1819
6100,1523,886
6103,941.8,2352
6107,1514,1078
6109,1135,914.5
6111,2099,2847
6114,1797,527.9
6117,4937,1.139e+04
6118,1760,1192
6119,4263,6467
6124,1054,791.6
6130,2372,3539
6133,1853,2531
6134,1603,764.1
6135,1419,930.6
6136,1342,1177
6138,2317,2746
6139,1801,2400
6144,2874,2241
6145,2556,2617
6148,2874,2831
6150,4470,2786
6153,2643,535.5
6156,2372,2499
6158,3435,6098
6159,829.1,350
6160,4777,8106
6171,5179,3245
6172,2011,1378
6179,4828,5346
6180,4011,7324
6181,5589,2835
6185,2884,2372
6192,2556,3923
6198,8446,2.033e+04
6199,2296,745.1
6200,1012,2369
6207,4804,4071
6213,2011,1209
6215,4004,576.4
6217,2643,4810
6219,7821,7648
6226,1819,936.1
6228,1603,1895
6232,1179,3317
6233,1943,1001
6235,2099,2918
6237,7276,6638
6238,2556,2488
6242,1238,1813
6250,1906,2875
6254,2011,2463
6256,1455,2272
6265,4822,3853
6266,2486,2464
6267,1288,799.5
6268,899.6,1305
6272,1557,1644
6279,1670,859.9
6282,2874,1760
6290,2011,1608
6292,2748,2575
6294,1557,721.9
6299,1557,1217
6302,1121,462.2
6305,2169,2608
6315,1321,1866
6318,1514,9525
6323,4011,3936
6324,6089,3819
6330,3613,5412
6331,4263,2635
6334,1.077e+04,1.557e+04
6339,1670,1230
6343,6284,4623
6345,929.9,464.4
6351,3757,1891
6353,3555,4041
6356,2224,3059
6361,2099,2676
6362,1906,2888
6365,1505,1403
6370,957.5,2205
6371,7350,7366
6372,2296,1683
6373,3613,3462
6374,2372,2116
6379,1725,1781
6383,5589,4705
6386,1682,1124
6389,1797,1135
6396,1318,975.8
6397,1179,1734
6398,1249,3487
6402,3011,2821
6406,2318,3060
6409,1761,1523
6426,2372,1793
6434,2099,1933
6436,1318,554.4
6440,1105,1816
6441,1002,1159
6442,929.9,1377
6443,3129,4519
6447,1002,963.8
6457,2887,4627
6467,2701,2850
6473,1105,715.4
6477,4777,5621
6480,2701,1153
6481,2556,926.1
6483,1603,1929
6485,7350,5970
6486,1046,866.4
6487,1943,1009
6488,6759,9973
6493,1682,2707
6494,1344,915.3
6498,1344,1642
6499,4115,3464
6500,1760,611
6508,2748,612
6509,3555,2112
6516,2556,3486
6517,4011,3155
6518,3275,1412
6520,1238,1889
6527,1725,713.4
6536,1670,1098
6540,1591,1201
6544,5589,5738
6548,683.4,580.7
6551,3555,1445
6552,1179,707.2
6554,1725,1556
6555,2643,1096
6558,1455,1313
6562,6759,2464
6564,1480,1447
6566,4443,5682
6571,5319,2978
6572,961.4,365.2
6574,1455,1749
6575,3435,4485
6579,2349,2559
6580,1853,3043
6582,2748,7959
6583,874.1,1043
6584,2099,2068
6590,6284,3444
6592,7821,8154
6593,1411,1738
6601,3555,3302
6602,3757,6108
6603,1318,1142
6608,899.6,1349
6609,2762,1620
6612,1321,1421
6614,2296,1335
6619,1523,1409
6623,3760,2321
6633,1603,1878
6634,1943,1796
6635,1404,701
6636,1455,1408
6637,1321,689.4
6642,2317,1779
6644,1344,883.6
6646,4937,702.8
6647,4822,4890
6652,1797,2751
6653,1093,1066
6657,7106,7460
6660,1655,706.8
6662,1514,3324
6667,4115,5944
6668,1591,346.1
6671,1307,295.4
6672,752.5,707
6674,4777,5179
6677,1419,2469
6678,1318,1699
6680,2887,3689
6685,1179,1016
6687,4011,3306
6691,1682,3204
6692,2099,1049
6696,1321,1159
6698,5319,4390
6701,2126,3947
6705,2099,1728
6706,814.2,1273
6707,1179,1793
6708,626.8,548.9
6713,3129,3455
6715,1682,2481
6719,957.5,988.3
6722,822.8,463
6726,2556,2010
6727,1.02e+04,5532
6729,1853,1866
6731,1455,2171
6736,1514,1349
6738,1121,729.6
6747,1078,793.6
6748,1404,2631
6751,5199,4000
6752,1797,401.4
6755,2884,3597
6757,8080,1.544e+04
6759,2318,1450
6761,3760,2185
6770,2011,1976
6778,1514,1897
6781,1853,4917
6782,1.144e+04,1.208e+04
6783,1002,587
6789,4234,1449
6791,1603,7839
6794,2556,2504
6801,1419,1038
6811,1002,3529
6817,5199,2854
6820,1002,692
6825,3255,2915
6828,7276,1041
6829,1455,1961
6831,1943,3211
6834,1603,1463
6837,1307,1544
6851,3275,4038
6856,2556,2220
6861,1947,2340
6862,5589,7759
6868,1.077e+04,1.045e+04
6871,706.8,866.9
6872,1682,1615
6875,1342,1689
6882,2748,2100
6886,2011,2088
6887,4966,6959
6888,1321,1471
6889,1411,3027
6891,1943,1311
6897,1411,729.1
6902,899.6,506.3
6903,3555,1172
6911,1201,632.9
6916,2815,1070
6920,2372,1043
6921,4777,9837
6924,2887,1992
6927,1801,1747
6933,1682,1592
6934,4263,5802
6938,3555,2812
6945,7276,5797
6949,6759,7057
6955,2224,3264
6956,1682,7643
6958,1559,569.9
6960,3.134e+04,3.019e+04
6961,3255,1741
6964,3435,5506
6967,5667,6601
6975,1321,2020
6976,6504,6295
6983,1288,2598
6986,1891,1475
6987,1523,3757
6988,4203,3461
6990,1121,1710
6992,1318,1121
6993,2011,1923
6994,1262,878.7
6998,3909,2564
7000,2296,1994
7001,6284,8071
7006,1238,2200
7008,2556,2090
7013,2372,1347
7017,3613,2699
7019,1943,2379
7020,1201,631.7
7021,1591,1065
7025,4777,2968
7026,2011,1692
7029,1725,1743
7030,1288,914.4
7034,2462,1162
7035,2224,3499
7038,1165,1600
7039,1411,3300
7041,5589,4310
7045,4470,1817
7059,1002,1052
7060,4470,8700
7062,2372,2159
7063,1725,1402
7071,5589,5245
7072,3909,6935
7074,1236,1233
7075,6284,6673
7080,2643,4269
7082,1002,760.2
7083,2224,1981
7089,1.077e+04,1.3e+04
7090,2099,1693
7091,1046,643.1
7092,1249,1538
7093,1682,2946
7094,3507,2908
7098,974.7,890.4
7101,2556,5846
7105,7276,9060
7106,2901,1876
7110,2887,4877
7111,761.3,650.5
7112,2200,4053
7113,1760,1383
7114,961.4,926.3
7117,2748,2593
7119,1121,839.3
7120,1455,2276
7129,626.8,724.9
7131,1002,669.9
7136,6089,1.097e+04
7138,1784,1594
7141,1760,2290
7149,1179,1201
7150,1201,955.3
7152,1238,964.8
7154,1404,875.6
7164,2606,1972
7165,2224,1972
7171,1947,1651
7173,1307,879.5
7176,876,1011
7177,3106,1486
7178,1761,1199
7180,1404,1330
7184,1947,2968
7189,2011,1325
7190,929.9,710.4
7193,1201,1373
7196,2130,1010
7197,4263,3567
7204,957.5,1893
7211,2556,2840
7212,1662,2176
7213,2372,4159
7214,2556,1349
7216,1342,1543
7217,1819,1954
7218,7350,3866
7219,3909,5232
7224,3760,5451
7229,1318,1931
7232,1557,2896
7235,1249,711.6
7244,1262,962.5
7249,4011,3131
7250,1801,2374
7252,961.4,1503
7257,4777,2834
7258,2556,1611
7263,2099,1084
7272,6089,7454
7273,1797,2004
7275,4011,4899
7276,1321,1073
7277,1404,828.2
7282,929.9,797.4
7283,1662,2624
7286,742.4,593.6
7287,1853,539.3
7288,1891,2545
7290,7106,3920
7302,8446,1.666e+04
7303,5319,1.088e+04
7306,1002,1202
7307,3308,3439
7313,2099,1972
7315,3011,2521
7316,4804,2337
7318,3555,2586
7321,2099,2027
7322,4822,6580
7323,1046,566.6
7325,961.4,1203
7327,1819,1857
7332,2556,2400
7333,4234,4198
7335,1084,1657
7340,1603,1454
7341,5179,1804
7343,957.5,609.3
7344,1093,872
7346,1682,736.4
7348,2762,4926
7350,6425,7066
7355,1682,3152
7359,2884,3280
7362,6504,3358
7364,1557,743.4
7367,7821,6378
7368,1411,1562
7371,1012,1077
7372,4234,3591
7373,1288,1427
7380,957.5,785.6
7381,1655,850.5
7386,2246,2470
7387,5179,4958
7390,5179,4737
7391,1514,1601
7399,1002,834.5
7403,5589,6688
7406,2887,3164
7407,1891,1313
7413,3129,3375
7414,2296,3088
7416,1249,649.3
7419,1514,1788
7422,3255,4006
7424,5319,8162
7429,6284,6347
7430,900.1,6229
7431,3129,3688
7432,1557,1984
7438,2011,1697
7441,3011,2373
7444,3011,4343
7446,1455,701.4
7448,1455,897.4
7449,1411,1353
7453,1288,926
7455,1078,1596
7456,1591,1739
7458,3308,1.034e+04
7459,1093,1534
7460,6089,6252
7463,1603,866.4
7465,3760,5101
7466,2246,1400
7469,2200,3117
7471,1557,1397
7482,7350,2.055e+04
7483,1725,1561
7485,4263,4110
7488,4203,4948
7489,961.4,2383
7491,2887,2784
7496,822.8,438.5
7497,1165,1318
7501,2011,2345
7506,1249,883
7508,4777,5914
7510,2660,4880
7511,3106,4494
7514,1191,1304
7516,1455,2269
7519,5589,1.181e+04
7520,2246,1792
7526,1096,613
7529,4011,5857
7530,4937,1.043e+04
7531,1238,1479
7534,1411,947.8
7539,900.1,324.6
7540,2224,2075
7542,1906,816.1
7545,3011,3067
7547,2130,1422
7548,1670,1100
7550,1344,1491
7559,2896,1.4e+04
7562,1238,1408
7565,3106,3094
7567,1455,1100
7568,2556,3828
7569,1179,733.4
7572,6504,5673
7576,1445,808.6
7579,3106,1641
7581,2556,4367
7583,3555,4432
7585,1947,2093
7591,3613,8720
7593,1179,797.1
7594,2318,5676
7597,2748,3080
7606,1906,1971
7616,2748,4140
7617,6089,5294
7618,3255,2350
7620,2126,1788
7624,1523,930.7
7628,2815,4309
7634,957.5,1360
7635,2556,1857
7639,1557,4070
7650,1179,941
7651,1760,674.8
7652,2556,3481
7654,4828,4402
7655,5667,9884
7656,2011,1528
7657,1853,1461
7658,2556,1974
7661,1662,1851
7664,1947,2142
7666,2099,3433
7668,1797,1291
7669,1947,1881
7673,1863,2012
7675,2130,1515
7677,800.9,383.9
7680,1603,1978
7681,2011,1607
7683,1943,1103
7690,4777,3201
7692,1002,404.4
7693,1262,2743
7694,3106,4287
7700,1404,1551
7703,1.077e+04,1.181e+04
7711,2011,1512
7712,2874,5858
7713,1682,1898
7724,1002,1423
7726,1505,1824
7729,2169,3284
7731,1344,1666
7733,1514,778
7735,1344,1464
7736,1505,1874
7741,2815,2178
7742,2748,1242
7752,2251,840.5
7754,1819,1388
7760,3275,4231
7761,2556,4026
7763,1179,494.1
7768,7821,1.086e+04
7771,1760,1583
7772,1523,1942
7774,1321,1215
7782,1.02e+04,7884
7785,2462,4493
7788,2318,2956
7792,2224,4300
7796,1891,3773
7799,2556,2436
7801,1947,1268
7802,4234,3755
7804,1238,1127
7808,1249,2210
7809,1760,1366
7810,1249,1027
7811,1121,1541
7813,1523,1521
7815,3255,4648
7819,1179,844.4
7820,1784,1300
7826,1411,1454
7827,1131,1771
7830,742.4,510.9
7834,1249,1089
7836,5483,6396
7839,1514,1309
7841,1344,726.8
7858,3909,2459
7861,1725,1142
7862,780.1,572.7
7863,1943,991.4
7870,5589,6574
7872,3106,1328
7877,2372,1837
7880,1801,2244
7882,3435,2450
7883,1853,2681
7884,5319,1529
7885,5319,5961
7889,7426,7747
7893,1288,1092
7899,941.8,1152
7913,1682,933
7919,1344,768
7928,5483,3004
7929,1947,2869
7931,1523,1377
7932,1906,1078
7943,2011,2110
7948,4828,855.2
7953,3255,3416
7954,3909,1725
7957,2887,2218
7962,2224,1418
7966,1445,1245
7968,1.02e+04,966.1
7972,1695,2793
7973,5057,4624
7977,4263,6817
7983,3275,2493
7986,758.4,725.7
7989,2296,1705
7992,1947,1564
7993,1321,2076
7997,2200,4979
8000,2874,770
8003,1591,1307
8006,3435,4039
8008,5667,8687
8017,2099,2312
8025,1455,3562
8028,1514,1145
8030,5179,2641
8033,1760,624.9
8035,2901,3180
8041,1725,2103
8042,1288,1432
8044,2556,3986
8055,1947,733
8058,1947,1861
8069,1307,1213
8071,1682,1152
8073,2643,3010
8075,2372,735.1
8080,4937,6212
8087,1002,754.9
8092,1863,2593
8095,3129,1852
8102,1249,1322
8103,1131,1205
8104,1603,57.29
8108,1947,1145
8110,1321,1579
8116,1891,2009
8117,5813,8359
8122,1288,886.3
8129,1853,930
8135,2224,2537
8139,1002,760.6
8140,1760,2361
8141,3129,3596
8143,1505,1535
8147,2296,3239
8148,1288,1384
8149,1523,1209
8151,3760,1456
8153,2099,2425
8158,1201,1344
8159,4470,6765
8165,1404,728
8166,1288,1384
8170,7276,1.721e+04
8172,1455,1377
8178,2701,4429
8180,923.4,740
8187,1179,1079
8193,4470,6348
8211,4263,2944
8225,829.1,388.5
8228,2246,1695
8229,3555,6379
8233,6284,2283
8235,4440,4576
8236,3275,4195
8239,874.1,969.7
8244,1.02e+04,1.021e+04
8245,1682,1635
8251,2200,1924
8256,1906,1809
8260,1318,1725
8261,4443,3641
8269,1947,923.6
8271,2815,4314
8277,2011,1914
8283,8467,1.084e+04
8284,4004,4355
8289,3011,2400
8300,1670,1103
8301,3613,1254
8303,1670,2276
8309,1603,1047
8310,3555,4073
8311,2887,5239
8312,1002,935.5
8328,6089,8816
8332,2246,2967
8333,2169,2029
8334,1411,1262
8344,4011,7525
8345,3757,1056
8346,1445,589.9
8347,4011,2420
8352,4263,5879
8353,2372,3322
8354,1328,902.1
8355,899.6,329.6
8359,2224,3033
8362,7106,3304
8367,7276,2553
8369,3106,2888
8373,2486,1086
8375,1559,1001
8382,2887,1476
8383,8080,4734
8389,1480,1456
8392,3011,4794
8394,1603,1279
8395,3255,2396
8396,2246,2157
8399,6504,7332
8407,2011,2526
8414,1321,2050
8415,1760,680
8416,1603,3041
8419,2748,4732
8421,2246,1866
8422,5319,950.3
8424,1695,1837
8430,957.5,838.7
8435,1455,1151
8450,3435,1603
8451,1131,625
8452,2748,4883
8453,2318,6841
8454,2200,900.8
8457,5179,1.602e+04
8463,3435,1954
8468,1121,1083
8469,2099,1762
8470,2130,3484
8472,1853,981.2
8476,961.4,1329
8477,2887,2123
8479,3909,4723
8480,1557,1492
8483,6759,8104
8484,1249,1440
8490,2372,1776
8497,1557,2403
8507,1947,1241
8508,9333,1.196e+04
8516,1121,432
8519,2748,1316
8520,1002,899.2
8521,3011,1246
8524,1288,675.1
8525,5057,3237
8527,1455,1125
8530,1760,3394
8532,1249,1023
8533,7276,1.091e+04
8537,1288,883.7
8541,761.3,65.97
8543,2317,2169
8547,1853,1092
8553,2815,4340
8555,4004,3659
8556,2200,2224
8557,2163,3113
8558,1947,2388
8561,874.1,1639
8562,1084,831.9
8563,3011,2273
8564,5319,5788
8567,2099,1352
8577,876,689.1
8588,1557,1064
8589,1603,747.9
8591,3613,2297
8592,4777,2982
8593,1288,970.4
8595,1179,668.1
8596,2556,4873
8597,1947,1065
8606,1682,1335
8609,6284,5340
8611,1455,1751
8613,5589,5657
8615,1445,1366
8619,3435,705.1
8620,2556,2776
8621,1455,1998
8624,1411,1430
8641,2748,2925
8647,1670,1336
8648,1784,1059
8653,1078,726.1
8654,2318,1514
8655,6089,1.274e+04
8659,1891,1353
8660,1078,658.8
8661,4115,2302
8662,1819,1297
8664,876,600
8665,829.1,773.8
8669,5564,7508
8672,800.9,756
8676,961.4,778.7
8677,1411,644.2
8685,2317,2063
8687,8080,9421
8691,1455,2129
8692,3555,9281
8693,3129,999.4
8694,3308,5831
8695,1201,709
8702,2643,3090
8703,1.02e+04,9748
8705,2200,1441
8706,1695,1290
8710,2887,5690
8712,1002,1743
8715,9333,9192
8716,3308,3690
8723,1084,916
8725,957.5,862.9
8727,899.6,729.6
8729,1411,1161
8732,1505,1250
8733,2887,1337
8735,3507,5172
8736,2318,4560
8740,929.9,1694
8741,3757,2379
8744,1002,840.8
8749,800.9,604.9
8755,2556,2318
8756,1411,910.6
8757,3129,2133
8763,4263,3404
8764,5319,4988
8768,1411,931.8
8774,3308,3835
8775,1445,970.4
8777,2748,2029
8779,2011,2061
8783,1321,1335
8786,1342,654
8788,3757,843.5
8791,1760,1124
8792,1342,1783
8793,1288,2680
8796,2874,1716
8799,1084,1349
8809,3255,4131
8811,1695,2636
8821,2200,1865
8831,2556,2983
8832,1603,2020
8834,1288,1997
8837,4263,3977
8839,3555,6671
8840,1557,919.9
8846,874.1,622.3
8847,2606,1047
8848,1682,2052
8849,1797,2500
8852,1557,805.8
8854,1853,1052
8855,3011,6528
8857,1591,1111
8859,1238,4597
8861,2099,807.3
8862,3435,1889
8863,1514,1315
8867,1321,670.4
8869,1411,1553
8874,9337,7420
8875,2606,4432
8880,4937,4285
8885,4937,5328
8888,2246,3115
8891,1557,717.1
8893,1262,354.2
8894,4470,3545
8895,1318,1349
8896,3308,6557
8899,525,190.8
8901,4115,1788
8902,1568,1308
8907,4777,3503
8913,1201,1200
8915,8467,6185
8916,1249,822.6
8918,4011,2350
8921,1238,692.8
8922,4440,1755
8929,1523,794.2
8932,3555,5997
8934,1084,1790
8938,1455,1499
8939,758.4,449.3
8941,2372,5331
8944,6425,4668
8945,5179,2426
8946,2372,2214
8947,5564,6254
8949,2011,4914
8954,4937,9005
8955,3555,4473
8957,1191,1363
8959,1603,1317
8963,1505,3531
8967,1084,1316
8982,1797,1237
8983,2349,2553
8987,2556,3203
8993,1480,4569
9000,2462,2479
9001,1002,511.7
9004,1557,892.9
9007,1.31e+04,1.676e+04
9008,1682,1545
9009,5564,3185
9014,1411,1502
9015,3757,5806
9016,2748,2671
9017,2901,1719
9023,2606,1718
9030,1559,2608
9035,4011,4174
9039,1238,1591
9047,2901,3438
9049,4004,1.381e+04
9057,1.077e+04,1.269e+04
9058,6089,1.65e+04
9059,1.097e+04,2.07e+04
9063,2317,2786
9069,2606,3048
9074,2748,1725
9075,4263,7706
9078,1603,1020
9081,1002,760.6
9082,1249,1856
9095,3106,4326
9096,4804,1588
9102,1784,843
9105,6759,8101
9113,3106,4647
9118,1321,815.4
9120,2643,1587
9121,4937,3935
9123,2643,2700
9124,4470,1894
9128,3757,2184
9129,5319,5330
9130,3255,3868
9131,7680,1.08e+04
9132,1943,1903
9140,1760,1536
9141,1725,5634
9143,3909,1.609e+04
9145,3909,4352
9147,2224,1752
9164,2099,1530
9165,1179,1238
9171,1084,940.2
9172,2896,3905
9178,829.1,966.7
9179,1404,3645
9184,1054,1576
9189,2556,3473
9192,4115,4813
9197,2556,5204
9198,2372,5768
9205,5319,5756
9207,1801,3707
9208,2556,3913
9209,2372,1248
9212,2606,2223
9214,3106,1814
9217,1455,1940
9222,1557,3241
9223,1.209e+04,1.195e+04
9229,5483,5547
9231,2011,4721
9232,1238,1102
9237,3308,3502
9238,1480,5927
9240,1591,1721
9245,3435,1490
9246,2748,1875
9252,3435,3437
9254,2224,3744
9256,1288,1827
9257,2296,2307
9259,3760,5701
9260,1603,3074
9261,1603,2452
9268,1480,713.5
9271,1761,2370
9278,2127,1387
9283,1557,2000
9285,2556,3213
9286,5589,8099
9287,6089,8175
9289,1291,659.2
9292,4263,2150
9293,2887,2616
9302,4937,6675
9303,1682,3363
9306,4777,9030
9314,6504,9470
9324,1514,1210
9325,2099,2065
9327,2317,3805
9333,4966,2721
9334,2099,3410
9335,1943,2518
9337,2556,3219
9339,2317,5966
9343,1947,1940
9344,2011,2017
9345,2099,1563
9355,2099,2702
9358,2606,4542
9359,1165,1569
9363,1947,1026
9364,2317,2971
9367,4470,5224
9370,1121,839
9371,1411,908
9374,3255,2977
9379,4777,3785
9380,1523,1911
9382,2163,1848
9384,829.1,7399
9385,2606,2949
9389,1411,2514
9399,1121,1030
9401,3909,1610
9402,3555,4209
9406,1557,3515
9408,2296,952.6
9416,4804,4765
9419,1760,3761
9421,1.097e+04,6699
